mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5902336438496908,0.005379893995901892,0.008665641148885092,0.0008697741848840332,0.05,2,100,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 100}",0.43636363636363634,0.5242718446601942,0.5825242718446602,0.5143865842894969,0.060077847389874296,6
1.167978843053182,0.035149950082462335,0.007796525955200195,0.0011012178305040779,0.05,2,200,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 2, 'classifier__n_estimators': 200}",0.42592592592592593,0.5523809523809524,0.6060606060606061,0.5281224947891615,0.07551370877907057,3
0.8567009766896566,0.014538972009478145,0.008204301198323568,0.00010500605529594449,0.05,3,100,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}",0.41904761904761906,0.5294117647058824,0.5252525252525253,0.4912373030020089,0.05107404866324717,8
1.6617140769958496,0.03182420679194397,0.0063508351643880205,0.0001144384896056061,0.05,3,200,"{'classifier__learning_rate': 0.05, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}",0.4,0.5252525252525253,0.5882352941176471,0.5044959397900575,0.07823579047952764,7
0.626388947168986,0.016536674216606626,0.008414506912231445,0.0006359440380719872,0.1,2,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 100}",0.42990654205607476,0.5490196078431373,0.6346153846153846,0.5378471781715323,0.08394460452809856,2
1.1178947289784749,0.03298756986217,0.00592041015625,9.953854325976726e-05,0.1,2,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 2, 'classifier__n_estimators': 200}",0.4727272727272727,0.5471698113207547,0.5471698113207547,0.5223556317895941,0.035092549232128255,4
0.7978565692901611,0.007817574164503075,0.00589442253112793,0.00010665086033248985,0.1,3,100,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100}",0.4144144144144144,0.5686274509803921,0.5769230769230769,0.5199883141059611,0.074728801116686,5
1.430013656616211,0.03400350702239691,0.006376981735229492,0.00021519677326780243,0.1,3,200,"{'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200}",0.45045045045045046,0.58,0.5849056603773585,0.538452036942603,0.062258738582287095,1
